occ_code_onetsoc2010	occ_title_onetsoc2010	year	daioe_allapps	daioe_stratgames	daioe_videogames	daioe_imgrec	daioe_imgcompr	daioe_imggen	daioe_readcompr	daioe_lngmod	daioe_translat	daioe_speechrec	daioe_genai	pctl_rank_allapps	pctl_rank_stratgames	pctl_rank_videogames	pctl_rank_imgrec	pctl_rank_imgcompr	pctl_rank_imggen	pctl_rank_readcompr	pctl_rank_lngmod	pctl_rank_translat	pctl_rank_speechrec	pctl_rank_genai
43-3021.01	Statement Clerks	2019	31.710144	.41126427	5.6482873	.42507166	.10793076	.53881633	.32287523	.22375168	.053343117	.53300065	1.2882768	98.709999	98.599998	78.730003	96.220001	97.980003	78.209999	96.330002	98.599998	92.389999	95.699997	87.32
43-3021.01	Statement Clerks	2020	35.500778	.41132191	5.683785	.51950145	.12821433	.64743125	.327277	.55026364	.058952391	.60009152	2.1000419	98.5	98.599998	78.730003	96.220001	97.980003	78.209999	96.330002	98.599998	92.389999	95.699997	89.800003
43-3021.01	Statement Clerks	2021	38.879704	.41145375	5.6891975	.61424065	.22694673	.83309579	.34568298	.66051292	.061441656	.63344544	2.6820982	98.5	98.599998	78.730003	96.220001	97.980003	78.209999	96.330002	98.599998	92.389999	95.699997	89.699997
43-3021.01	Statement Clerks	2022	42.676395	.41145387	5.7058258	.63467729	.25880638	.87107384	.40992883	1.2945205	.062647365	.68116021	3.6644282	98.400002	98.599998	78.730003	96.220001	97.980003	78.209999	96.330002	98.599998	92.389999	95.699997	91.870003
43-3021.01	Statement Clerks	2023	48.216888	.41145402	5.7101898	.63874245	.35275322	.87491608	.67084676	1.6783619	.063348845	1.1688079	4.1289182	98.400002	98.599998	78.730003	96.220001	97.980003	78.209999	96.330002	98.599998	92.389999	95.699997	92.699997
43-3021.02	Billing, Cost, and Rate Clerks	2010	.35648525	.11343424		.033816423						.0058325985		94.050003	93.629997		87.730003						93.32	
43-3021.02	Billing, Cost, and Rate Clerks	2011	.59833038	.22573555		.040263265						.011665197		94.769997	93.629997		87.730003						93.32	
43-3021.02	Billing, Cost, and Rate Clerks	2012	.90085965	.24400736		.1035185				.00073200418		.030240653	.00073200418	94.459999	93.629997		87.730003				88.559998		93.32	88.559998
43-3021.02	Billing, Cost, and Rate Clerks	2013	3.9835765	.26227918	1.5376467	.14679746			0	.0020458396		.048816107	.0020458396	93.629997	93.629997	63.720001	87.730003			50.880001	88.559998		93.32	88.559998
43-3021.02	Billing, Cost, and Rate Clerks	2014	6.575808	.28055102	2.4528081	.19194105			.0041584093	.017731089		.062279053	.017731089	93.529999	93.629997	63.720001	87.730003			81.419998	88.559998		93.32	88.559998
43-3021.02	Billing, Cost, and Rate Clerks	2015	11.666514	.30046055	3.3679695	.24276365		.030046739	.006987757	.032107208	.0045027775	.33220494	.10372102	94.360001	93.629997	63.720001	87.730003		74.169998	81.419998	88.559998	87.940002	93.32	81.629997
43-3021.02	Billing, Cost, and Rate Clerks	2016	18.272526	.37302029	3.6278985	.24811564	.063787326	.38916042	.18298455	.053368162	.012758197	.37623975	.65885371	92.699997	93.629997	63.720001	87.730003	87.839996	74.169998	81.419998	88.559998	87.940002	93.32	78.110001
43-3021.02	Billing, Cost, and Rate Clerks	2017	19.022024	.37550133	3.651361	.27629536	.088006794	.38921562	.18798514	.057126038	.018423557	.39175072	.66357756	92.809998	93.629997	63.720001	87.730003	87.839996	74.169998	81.419998	88.559998	87.940002	93.32	78
43-3021.02	Billing, Cost, and Rate Clerks	2018	22.280678	.37570927	4.1831646	.2926639	.088052042	.4602218	.19759712	.13562202	.025508212	.43094951	.96239418	92.699997	93.629997	63.720001	87.730003	87.839996	74.169998	81.419998	88.559998	87.940002	93.32	79.040001
43-3021.02	Billing, Cost, and Rate Clerks	2019	29.101858	.37581837	5.2608876	.38454095	.095019221	.5133149	.26611423	.19439107	.049343273	.5136584	1.1859744	92.910004	93.629997	63.720001	87.730003	87.839996	74.169998	81.419998	88.559998	87.940002	93.32	79.139999
43-3021.02	Billing, Cost, and Rate Clerks	2020	32.545914	.37587103	5.2939506	.4699668	.11287632	.61678916	.26974219	.47805834	.054531943	.57831454	1.915766	92.699997	93.629997	63.720001	87.730003	87.839996	74.169998	81.419998	88.559998	87.940002	93.32	81
43-3021.02	Billing, Cost, and Rate Clerks	2021	35.608601	.37599152	5.2989922	.55567253	.19979756	.79366648	.28491238	.57384074	.056834556	.61045808	2.4487464	91.980003	93.629997	63.720001	87.730003	87.839996	74.169998	81.419998	88.559998	87.940002	93.32	81
43-3021.02	Billing, Cost, and Rate Clerks	2022	38.988911	.37599161	5.3144798	.57416058	.22784591	.82984704	.33786392	1.1246542	.057949856	.65644133	3.318079	91.669998	93.629997	63.720001	87.730003	87.839996	74.169998	81.419998	88.559998	87.940002	93.32	81.940002
43-3021.02	Billing, Cost, and Rate Clerks	2023	43.939716	.37599173	5.3185444	.57783812	.31055406	.83350742	.55291277	1.4581281	.058598738	1.1263925	3.7250886	91.769997	93.629997	63.720001	87.730003	87.839996	74.169998	81.419998	88.559998	87.940002	93.32	82.139999
43-3031.00	Bookkeeping, Accounting, and Auditing Clerks	2010	.35247919	.11111621		.034622461						.0055186301		92.910004	91.980003		90.010002						88.980003	
43-3031.00	Bookkeeping, Accounting, and Auditing Clerks	2011	.58984607	.22112262		.041222967						.01103726		93.010002	91.980003		90.010002						88.980003	
43-3031.00	Bookkeeping, Accounting, and Auditing Clerks	2012	.88974905	.23902105		.10598595				.0007177291		.028612796	.0007177291	93.010002	91.980003		90.010002				86.080002		88.980003	86.080002
43-3031.00	Bookkeeping, Accounting, and Auditing Clerks	2013	3.9388819	.2569195	1.52134	.15029651			0	.0020059429		.046188332	.0020059429	91.870003	91.980003	60.82	90.010002			71.580002	86.080002		88.980003	86.080002
43-3031.00	Bookkeeping, Accounting, and Auditing Clerks	2014	6.5060921	.27481794	2.4267964	.19651613			.0042311121	.017385308		.058926564	.017385308	92.18	91.980003	60.82	90.010002			82.970001	86.080002		88.980003	86.080002
43-3031.00	Bookkeeping, Accounting, and Auditing Clerks	2015	11.519978	.29432061	3.332253	.24855015		.030515229	.0071099261	.031481076	.004545582	.31432226	.10347573	92.910004	91.980003	60.82	90.010002		75.620003	82.970001	86.080002	88.349998	88.980003	81.419998
43-3031.00	Bookkeeping, Accounting, and Auditing Clerks	2016	18.133572	.3653976	3.5894251	.25402969	.066082701	.39522824	.18618374	.052327409	.012879478	.35598668	.66342467	91.769997	91.980003	60.82	90.010002	90.940002	75.620003	82.970001	86.080002	88.349998	88.980003	78.620003
43-3031.00	Bookkeeping, Accounting, and Auditing Clerks	2017	18.883884	.36782792	3.612639	.28288111	.091173701	.3952843	.19127175	.056012001	.018598692	.37066269	.66807419	91.870003	91.980003	60.82	90.010002	90.940002	75.620003	82.970001	86.080002	88.349998	88.980003	78.730003
43-3031.00	Bookkeeping, Accounting, and Auditing Clerks	2018	22.116539	.36803162	4.138803	.29963979	.091220573	.4673976	.20105177	.1329772	.025750695	.40775141	.96615219	91.980003	91.980003	60.82	90.010002	90.940002	75.620003	82.970001	86.080002	88.349998	88.980003	79.449997
43-3031.00	Bookkeeping, Accounting, and Auditing Clerks	2019	28.90657	.36813849	5.2050967	.3937068	.098438472	.52131855	.27076679	.19060017	.049812332	.48600805	1.1891786	92.18	91.980003	60.82	90.010002	90.940002	75.620003	82.970001	86.080002	88.349998	88.980003	79.550003
43-3031.00	Bookkeeping, Accounting, and Auditing Clerks	2020	32.335835	.36819008	5.2378097	.48116887	.11693814	.62640619	.27445817	.46873549	.055050328	.54718381	1.9143291	91.769997	91.980003	60.82	90.010002	90.940002	75.620003	82.970001	86.080002	88.349998	88.980003	80.800003
43-3031.00	Bookkeeping, Accounting, and Auditing Clerks	2021	35.415615	.3683081	5.2427974	.56891751	.20698725	.80604136	.28989363	.56264997	.057374831	.57759702	2.4476504	90.730003	91.980003	60.82	90.010002	90.940002	75.620003	82.970001	86.080002	88.349998	88.980003	80.800003
43-3031.00	Bookkeeping, Accounting, and Auditing Clerks	2022	38.775539	.36830822	5.2581205	.58784616	.23604491	.84278607	.34377092	1.1027217	.05850073	.62110496	3.30621	90.839996	91.980003	60.82	90.010002	90.940002	75.620003	82.970001	86.080002	88.349998	88.980003	81.519997
43-3031.00	Bookkeeping, Accounting, and Auditing Clerks	2023	43.663212	.36830834	5.2621427	.59161139	.3217293	.84650356	.56257957	1.4296924	.059155781	1.0657586	3.7066262	91.150002	91.980003	60.82	90.010002	90.940002	75.620003	82.970001	86.080002	88.349998	88.980003	81.519997
43-3041.00	Gaming Cage Workers	2010	.26250601	.086285107		.022929879						.0045136907		57.919998	63.200001		33.799999						71.690002	
43-3041.00	Gaming Cage Workers	2011	.44361863	.17170843		.027301285						.0090273814		59.060001	63.200001		33.799999						71.690002	
43-3041.00	Gaming Cage Workers	2012	.66232413	.18560712		.070192724				.00051840401		.023402423	.00051840401	58.02	63.200001		33.799999				61.34		71.690002	61.34
43-3041.00	Gaming Cage Workers	2013	3.2757256	.19950581	1.3853348	.09953887			0	.0014488599		.037777465	.0014488599	47.880001	63.200001	43.009998	33.799999			81	61.34		71.690002	61.34
43-3041.00	Gaming Cage Workers	2014	5.4138141	.21340448	2.2098451	.13014935			.0029026845	.012557125		.04819607	.012557125	49.43	63.200001	43.009998	33.799999			56.779999	61.34		71.690002	61.34
43-3041.00	Gaming Cage Workers	2015	9.4795475	.22854891	3.0343556	.16461061		.019328292	.0048776474	.022738269	.003390664	.25708443	.07012251	56.369999	63.200001	43.009998	33.799999		26.969999	56.779999	61.34	65.790001	71.690002	48.400002
43-3041.00	Gaming Cage Workers	2016	14.365689	.28374234	3.268537	.16823962	.045829661	.25033683	.12772827	.037795234	.0096071269	.29116178	.43414211	55.02	63.200001	43.009998	33.799999	50.880001	26.969999	56.779999	61.34	65.790001	71.690002	40.32
43-3041.00	Gaming Cage Workers	2017	14.92891	.28562957	3.2896755	.18734743	.063230768	.25037235	.13121882	.040456556	.013873233	.30316529	.43745369	55.540001	63.200001	43.009998	33.799999	50.880001	26.969999	56.779999	61.34	65.790001	71.690002	40.630001
43-3041.00	Gaming Cage Workers	2018	17.47114	.28578776	3.7688015	.19844644	.063263275	.29604879	.13792825	.09604726	.019208092	.33350018	.63950151	55.540001	63.200001	43.009998	33.799999	50.880001	26.969999	56.779999	61.34	65.790001	71.690002	43.119999
43-3041.00	Gaming Cage Workers	2019	22.80406	.28587073	4.7397704	.26074544	.068269029	.33020222	.1857551	.13766739	.037156273	.39750633	.79067987	56.060001	63.200001	43.009998	33.799999	50.880001	26.969999	56.779999	61.34	65.790001	71.690002	43.740002
43-3041.00	Gaming Cage Workers	2020	25.286543	.28591079	4.7695589	.31867012	.081098914	.39676455	.1882875	.33855999	.041063424	.44754198	1.2894084	56.259998	63.200001	43.009998	33.799999	50.880001	26.969999	56.779999	61.34	65.790001	71.690002	47.049999
43-3041.00	Gaming Cage Workers	2021	27.441458	.28600243	4.7741008	.37678456	.14354974	.51054513	.19887672	.4063929	.042797327	.47241703	1.6467271	55.540001	63.200001	43.009998	33.799999	50.880001	26.969999	56.779999	61.34	65.790001	71.690002	46.529999
43-3041.00	Gaming Cage Workers	2022	29.873016	.28600252	4.788054	.38932073	.1637018	.5338192	.23583835	.79647791	.043637164	.50800216	2.2506523	55.540001	63.200001	43.009998	33.799999	50.880001	26.969999	56.779999	61.34	65.790001	71.690002	49.639999
43-3041.00	Gaming Cage Workers	2023	33.489178	.28600261	4.7917166	.39181435	.22312565	.53617382	.38594842	1.0326436	.044125784	.87168461	2.5363352	56.57	63.200001	43.009998	33.799999	50.880001	26.969999	56.779999	61.34	65.790001	71.690002	51.5
43-3051.00	Payroll and Timekeeping Clerks	2010	.36766762	.11287249		.036229014						.0064082886		96.43	93.32		94.050003						98.080002	
43-3051.00	Payroll and Timekeeping Clerks	2011	.61511606	.22461763		.043135799						.012816577		96.43	93.32		94.050003						98.080002	
43-3051.00	Payroll and Timekeeping Clerks	2012	.93611109	.24279897		.1109039				.00081471843		.033225469	.00081471843	96.739998	93.32		94.050003				96.949997		98.080002	96.949997
43-3051.00	Payroll and Timekeeping Clerks	2013	3.9761448	.26098031	1.4696767	.15727057			0	.0022770134		.05363436	.0022770134	93.32	93.32	53.16	94.050003			4.71	96.949997		98.080002	96.949997
43-3051.00	Payroll and Timekeeping Clerks	2014	6.5803008	.27916166	2.3443847	.20563485			.0048966147	.019734651		.068426117	.019734651	93.629997	93.32	53.16	94.050003			94.769997	96.949997		98.080002	96.949997
43-3051.00	Payroll and Timekeeping Clerks	2015	11.84939	.29897261	3.2190928	.26008335		.033993907	.0082282303	.035735231	.0053187087	.36499423	.11637343	95.809998	93.32	53.16	94.050003		85.459999	94.769997	96.949997	97.260002	98.080002	92.599998
43-3051.00	Payroll and Timekeeping Clerks	2016	19.003765	.37117299	3.4675317	.26581717	.071143262	.44028342	.21546809	.05939861	.015070062	.41337535	.74243033	96.839996	93.32	53.16	94.050003	96.529999	85.459999	94.769997	96.949997	97.260002	98.080002	88.559998
43-3051.00	Payroll and Timekeeping Clerks	2017	19.812334	.37364173	3.4899573	.29600734	.098155707	.44034585	.22135639	.063581116	.021762021	.43041727	.74769735	96.949997	93.32	53.16	94.050003	96.529999	85.459999	94.769997	96.949997	97.260002	98.080002	88.559998
43-3051.00	Payroll and Timekeeping Clerks	2018	23.239519	.37384865	3.9982531	.31354365	.09820617	.52067995	.23267469	.15094692	.030130459	.47348508	1.0829496	96.949997	93.32	53.16	94.050003	96.529999	85.459999	94.769997	96.949997	97.260002	98.080002	90.010002
43-3051.00	Payroll and Timekeeping Clerks	2019	30.429237	.37395722	5.0283365	.41197556	.10597681	.58074778	.31335503	.21635671	.058284581	.56435746	1.333791	97.260002	93.32	53.16	94.050003	96.529999	85.459999	94.769997	96.949997	97.260002	98.080002	90.419998
43-3051.00	Payroll and Timekeeping Clerks	2020	34.203999	.37400961	5.0599384	.50349605	.12589318	.69781518	.31762701	.53207755	.064413473	.63539535	2.1510823	97.360001	93.32	53.16	94.050003	96.529999	85.459999	94.769997	96.949997	97.260002	98.080002	92.18
43-3051.00	Payroll and Timekeeping Clerks	2021	37.598148	.3741295	5.0647569	.59531635	.22283813	.89792842	.33549026	.63868308	.06713333	.67071152	2.7499187	97.360001	93.32	53.16	94.050003	96.529999	85.459999	94.769997	96.949997	97.260002	98.080002	92.080002
43-3051.00	Payroll and Timekeeping Clerks	2022	41.345013	.37412962	5.0795598	.61512339	.25412101	.93886197	.39784178	1.2517369	.068450727	.72123337	3.7207305	97.980003	93.32	53.16	94.050003	96.529999	85.459999	94.769997	96.949997	97.260002	98.080002	93.220001
43-3051.00	Payroll and Timekeeping Clerks	2023	46.877876	.37412971	5.0834451	.61906332	.34636703	.94300324	.65106636	1.6228925	.06921719	1.2375697	4.1744375	98.080002	93.32	53.16	94.050003	96.529999	85.459999	94.769997	96.949997	97.260002	98.080002	93.839996
43-3061.00	Procurement Clerks	2010	.34012681	.10239095		.033280231						.0065269154		89.18	84.110001		86.279999						98.5	
43-3061.00	Procurement Clerks	2011	.5694015	.20375927		.039624851						.013053831		89.389999	84.110001		86.279999						98.5	
43-3061.00	Procurement Clerks	2012	.87395716	.22025226		.10187712				.00088569353		.033840522	.00088569353	91.050003	84.110001		86.279999				99.220001		98.5	99.220001
43-3061.00	Procurement Clerks	2013	3.5984917	.23674524	1.2808909	.14446987			0	.0024753783		.054627214	.0024753783	75.099998	84.110001	28.93	86.279999			90.419998	99.220001		98.5	99.220001
43-3061.00	Procurement Clerks	2014	5.9882655	.25323823	2.0432391	.18889767			.0053370954	.021453859		.069692791	.021453859	78.110001	84.110001	28.93	86.279999			98.809998	99.220001		98.5	99.220001
43-3061.00	Procurement Clerks	2015	10.939938	.27120951	2.8055873	.23891443		.031451058	.0089684119	.038848348	.0056727054	.37175077	.11707868	87.010002	84.110001	28.93	86.279999		78	98.809998	99.220001	98.809998	98.5	93.120003
43-3061.00	Procurement Clerks	2016	17.835751	.33670527	3.0221133	.24418156	.067307264	.40734887	.23485088	.064573191	.016073078	.42102751	.71537274	89.599998	84.110001	28.93	86.279999	92.290001	78	98.809998	99.220001	98.809998	98.5	85.660004
43-3061.00	Procurement Clerks	2017	18.618788	.33894473	3.0416582	.27191445	.092863217	.40740666	.24126886	.069120057	.023210431	.43838492	.7210024	90.010002	84.110001	28.93	86.279999	92.290001	78	98.809998	99.220001	98.809998	98.5	85.769997
43-3061.00	Procurement Clerks	2018	21.89094	.33913246	3.4846613	.28802347	.09291096	.4817315	.25360534	.16409685	.032135844	.48224995	1.0583413	90.32	84.110001	28.93	86.279999	92.290001	78	98.809998	99.220001	98.809998	98.5	88.040001
43-3061.00	Procurement Clerks	2019	28.757069	.33923092	4.3824267	.37844372	.10026261	.53730607	.34154338	.23520488	.062163807	.57480454	1.3107506	91.050003	84.110001	28.93	86.279999	92.290001	78	98.809998	99.220001	98.809998	98.5	89.080002
43-3061.00	Procurement Clerks	2020	32.493961	.33927846	4.4099689	.46251509	.1191051	.64561647	.34619966	.57843006	.068700619	.64715743	2.147902	92.080002	84.110001	28.93	86.279999	92.290001	78	98.809998	99.220001	98.809998	98.5	91.980003
43-3061.00	Procurement Clerks	2021	35.814644	.33938721	4.4141684	.54686189	.21082287	.83076066	.36566982	.69432265	.071601503	.68312734	2.7419019	92.699997	84.110001	28.93	86.279999	92.290001	78	98.809998	99.220001	98.809998	98.5	91.769997
43-3061.00	Procurement Clerks	2022	39.643814	.3393873	4.4270701	.5650568	.24041899	.86863226	.43363026	1.3607832	.073006585	.73458445	3.7639756	93.839996	84.110001	28.93	86.279999	92.290001	78	98.809998	99.220001	98.809998	98.5	94.57
43-3061.00	Procurement Clerks	2023	45.357533	.33938742	4.4304562	.56867599	.3276912	.8724637	.70963407	1.7642725	.073824063	1.2604789	4.2499332	95.5	84.110001	28.93	86.279999	92.290001	78	98.809998	99.220001	98.809998	98.5	95.599998
43-3071.00	Tellers	2010	.27866855	.091748759		.025316622						.004339925		64.540001	70.449997		49.639999						67.550003	
43-3071.00	Tellers	2011	.46940577	.18258117		.030143041						.00867985		65.480003	70.449997		49.639999						67.550003	
43-3071.00	Tellers	2012	.69938165	.19735993		.077499002				.00052031362		.022501489	.00052031362	64.339996	70.449997		49.639999				62.060001		67.550003	62.060001
43-3071.00	Tellers	2013	3.4965479	.21213868	1.4951861	.10989975			0	.0014541971		.03632313	.0014541971	66.510002	70.449997	56.779999	49.639999			3.5699999	62.060001		67.550003	62.060001
