occ_code_soc2010	occ_title_soc2010	year	daioe_allapps	daioe_stratgames	daioe_videogames	daioe_imgrec	daioe_imgcompr	daioe_imggen	daioe_readcompr	daioe_lngmod	daioe_translat	daioe_speechrec	daioe_genai	pctl_rank_allapps	pctl_rank_stratgames	pctl_rank_videogames	pctl_rank_imgrec	pctl_rank_imgcompr	pctl_rank_imggen	pctl_rank_readcompr	pctl_rank_lngmod	pctl_rank_translat	pctl_rank_speechrec	pctl_rank_genai
33-9031	 Gaming Surveillance Officers and Gaming Investigators	2023	35.770351	.31824726	5.0428729	.52409172	.25689691	.68089271	.42678449	1.0043472	.037348904	.76808238	2.7604969	69.239998	80.629997	49.549999	79.989998	69.489998	56.799999	65.870003	63.279999	59.52	63.799999	61.720001
33-9032	 Security Guards	2010	.24857906	.076677307	0	.027265515	0	0	0	0	0	.003197633	0	53.169998	43.459999	37.5	66	64.699997	60.950001	54.860001	.059999999	.059999999	48.639999	22.73
33-9032	 Security Guards	2011	.4119283	.1525888	0	.032463476	0	0	0	0	0	.0063952659	0	52.400002	43.459999	91.900002	66	54.990002	65.610001	29.860001	73.900002	68.980003	48.639999	39.700001
33-9032	 Security Guards	2012	.61960351	.16493987	0	.083464921	0	0	0	.00031788103	0	.016578976	.00031788103	53.560001	43.459999	17.809999	66	9.1300001	24.030001	5.5100002	36.98	69.620003	48.639999	36.98
33-9032	 Security Guards	2013	3.2677855	.17729095	1.4510269	.11835991	0	0	0	.00088842888	0	.026762685	.00088842888	48.380001	43.459999	48.509998	66	87.110001	25.84	17.940001	36.98	96.699997	48.639999	36.98
33-9032	 Security Guards	2014	5.3532557	.18964201	2.314635	.15475829	0	0	.0019756183	.0076999241	0	.034143534	.0076999241	46.439999	43.459999	48.509998	66	89.440002	29.860001	38.799999	36.98	15.22	48.639999	36.98
33-9032	 Security Guards	2015	9.1029749	.20310012	3.1782432	.19573557	0	.020373279	.0033198129	.013942917	.0020775853	.18212622	.056871925	45.66	43.459999	48.509998	66	48.509998	38.279999	38.799999	36.98	39.830002	48.639999	37.5
33-9032	 Security Guards	2016	13.467396	.25214779	3.4235296	.20005077	.044479452	.26387134	.086934112	.023175724	.0058866423	.20626763	.40443256	42.16	43.459999	48.509998	66	52.66	38.279999	38.799999	36.98	39.830002	48.639999	38.150002
33-9032	 Security Guards	2017	13.97013	.25382489	3.4456704	.22277153	.061367895	.26390877	.089309834	.024807623	.0085006431	.21477127	.40659612	42.16	43.459999	48.509998	66	52.66	38.279999	38.799999	36.98	39.830002	48.639999	38.150002
33-9032	 Security Guards	2018	16.268873	.25396544	3.9475162	.23596916	.061399445	.31205472	.093876392	.058895387	.011769508	.23626141	.56985301	41.650002	43.459999	48.509998	66	52.66	38.279999	38.799999	36.98	39.830002	48.639999	38.150002
33-9032	 Security Guards	2019	21.138193	.25403917	4.9645281	.31004781	.066257723	.34805465	.12642819	.084416501	.02276702	.28160527	.6919961	41.650002	43.459999	48.509998	66	52.66	38.279999	38.799999	36.98	39.830002	48.639999	38.279999
33-9032	 Security Guards	2020	23.244211	.25407478	4.9957285	.378925	.078709625	.41821569	.12815179	.2076022	.025161076	.31705204	1.0712765	42.549999	43.459999	48.509998	66	52.66	38.279999	38.799999	36.98	39.830002	48.639999	37.630001
33-9032	 Security Guards	2021	25.169546	.25415623	5.0004864	.44802785	.13932057	.53814787	.135359	.24919677	.026223503	.33467424	1.3740623	43.459999	43.459999	48.509998	66	52.66	38.279999	38.799999	36.98	39.830002	48.639999	37.759998
33-9032	 Security Guards	2022	27.043409	.25415629	5.0151014	.46293437	.15887892	.56268024	.16051574	.48839366	.026738103	.35988382	1.7909982	43.07	43.459999	48.509998	66	52.66	38.279999	38.799999	36.98	39.830002	48.639999	37.5
33-9032	 Security Guards	2023	29.705889	.25415638	5.0189371	.4658995	.21655205	.56516212	.26268327	.63320845	.027037498	.61752737	1.9762117	41.77	43.459999	48.509998	66	52.66	38.279999	38.799999	36.98	39.830002	48.639999	36.849998
33-9091	 Crossing Guards	2010	.2213729	.066890121	0	.02312573	0	0	0	0	0	.0035760552	0	30.379999	16.77	74.029999	39.57	78.300003	45.139999	27.27	91	36.720001	55.630001	22.09
33-9091	 Crossing Guards	2011	.36847195	.13311216	0	.027534474	0	0	0	0	0	.0071521103	0	30.120001	16.77	.19	39.57	86.459999	13.67	99.809998	61.98	52.400002	55.630001	98.900002
33-9091	 Crossing Guards	2012	.55852807	.14388673	0	.07079225	0	0	0	.00030449493	0	.018541005	.00030449493	35.169998	16.77	58.48	39.57	95.400002	35.040001	47.990002	34.650002	14.31	55.630001	34.650002
33-9091	 Crossing Guards	2013	3.262311	.1546613	1.5335948	.10038905	0	0	0	.00085101678	0	.029929897	.00085101678	47.990002	16.77	60.560001	39.57	82.059998	74.160004	47.09	34.650002	25.32	55.630001	34.650002
33-9091	 Crossing Guards	2014	5.3584971	.16543585	2.4463451	.13126098	0	0	.0017063704	.0073756776	0	.038184229	.0073756776	46.700001	16.77	60.560001	39.57	98.769997	86.199997	28.950001	34.650002	18.719999	55.630001	34.650002
33-9091	 Crossing Guards	2015	9.1174965	.17717615	3.3590953	.16601659	0	.015082547	.0028673708	.013355775	.0022682438	.20367986	.047432538	46.310001	16.77	60.560001	39.57	8.3500004	5.8899999	28.950001	34.650002	45.009998	55.630001	19.110001
33-9091	 Crossing Guards	2016	13.089157	.21996333	3.6183391	.1696766	.04009651	.19534667	.075086266	.022199785	.0064268559	.23067828	.31639701	35.169998	16.77	60.560001	39.57	39.57	5.8899999	28.950001	34.650002	45.009998	55.630001	10.43
33-9091	 Crossing Guards	2017	13.571445	.22142634	3.6417401	.1889476	.055320792	.19537437	.077138215	.023762966	.0092807421	.24018829	.31840408	35.040001	16.77	60.560001	39.57	39.57	5.8899999	28.950001	34.650002	45.009998	55.630001	10.43
33-9091	 Crossing Guards	2018	15.814122	.22154896	4.1721425	.20014141	.055349231	.23101731	.081082419	.056415278	.012849589	.26422167	.45492908	34.650002	16.77	60.560001	39.57	39.57	5.8899999	28.950001	34.650002	45.009998	55.630001	13.02
33-9091	 Crossing Guards	2019	20.582544	.22161329	5.2470255	.26297253	.059728783	.25766844	.10919788	.080861695	.02485634	.31493172	.55707657	35.560001	16.77	60.560001	39.57	39.57	5.8899999	28.950001	34.650002	45.009998	55.630001	14.31
33-9091	 Crossing Guards	2020	22.528681	.22164434	5.2800016	.32139194	.07095369	.30960935	.11068658	.19886	.027470097	.3545734	.88359088	34.91	16.77	60.560001	39.57	39.57	5.8899999	28.950001	34.650002	45.009998	55.630001	17.940001
33-9091	 Crossing Guards	2021	24.234585	.22171539	5.2850299	.38000274	.1255921	.39839637	.11691155	.23870301	.028630022	.37428111	1.1311754	33.869999	16.77	60.560001	39.57	39.57	5.8899999	28.950001	34.650002	45.009998	55.630001	17.42
33-9091	 Crossing Guards	2022	25.982853	.22171545	5.3004766	.39264598	.1432232	.41655791	.13863979	.46782723	.029191846	.40247411	1.5074767	33.23	16.77	60.560001	39.57	39.57	5.8899999	28.950001	34.650002	45.009998	55.630001	20.139999
33-9091	 Crossing Guards	2023	28.57279	.22171552	5.3045306	.39516091	.19521329	.41839531	.2268834	.60654384	.029518716	.69060826	1.6799605	34.52	16.77	60.560001	39.57	39.57	5.8899999	28.950001	34.650002	45.009998	55.630001	21.83
33-9092	 Lifeguards, Ski Patrol, and Other Recreational Protective Service	2010	.23412547	.076178305	0	.02298075	0	0	0	0	0	.0031659668	0	42.810001	42.290001	45.27	37.759998	82.970001	35.040001	98.120003	98.120003	37.110001	47.599998	4.5999999
33-9092	 Lifeguards, Ski Patrol, and Other Recreational Protective Service	2011	.39179736	.15159577	0	.027361853	0	0	0	0	0	.0063319337	0	42.549999	42.290001	92.419998	37.759998	11.72	71.830002	82.839996	43.849998	55.509998	47.599998	1.36
33-9092	 Lifeguards, Ski Patrol, and Other Recreational Protective Service	2012	.58293694	.16386646	0	.070348442	0	0	0	.00034880938	0	.016414793	.00034880938	42.939999	42.290001	29.469999	37.759998	37.240002	28.040001	42.029999	41.650002	57.189999	47.599998	41.650002
33-9092	 Lifeguards, Ski Patrol, and Other Recreational Protective Service	2013	3.0478237	.17613715	1.3509201	.09975969	0	0	0	.00097486889	0	.026497653	.00097486889	30.25	42.290001	36.720001	37.759998	46.18	45.27	33.48	41.650002	73.25	47.599998	41.650002
33-9092	 Lifeguards, Ski Patrol, and Other Recreational Protective Service	2014	5.0078759	.18840784	2.1549478	.13043807	0	0	.002068256	.0084490925	0	.033805411	.0084490925	28.950001	42.290001	36.720001	37.759998	99.160004	42.16	40.610001	41.650002	19.49	47.599998	41.650002
33-9092	 Lifeguards, Ski Patrol, and Other Recreational Protective Service	2015	8.5369053	.20177837	2.9589753	.16497579	0	.017295744	.0034754805	.0152995	.0021023976	.18032263	.054365214	26.49	42.290001	36.720001	37.759998	94.370003	16.129999	40.610001	41.650002	40.610001	47.599998	33.099998
33-9092	 Lifeguards, Ski Patrol, and Other Recreational Protective Service	2016	12.640022	.25050685	3.1873393	.16861287	.039530084	.22401164	.091010496	.02543062	.005956945	.20422496	.36273843	25.969999	42.290001	36.720001	37.759998	37.630001	16.129999	40.610001	41.650002	40.610001	47.599998	24.940001
33-9092	 Lifeguards, Ski Patrol, and Other Recreational Protective Service	2017	13.111032	.25217301	3.2079527	.18776305	.054539293	.22404341	.093497619	.027221296	.0086021647	.2126444	.36503789	26.879999	42.290001	36.720001	37.759998	37.630001	16.129999	40.610001	41.650002	40.610001	47.599998	25.059999
33-9092	 Lifeguards, Ski Patrol, and Other Recreational Protective Service	2018	15.284345	.25231266	3.6751759	.19888668	.054567333	.26491654	.098278306	.064625636	.01191007	.23392172	.52151597	26.360001	42.290001	36.720001	37.759998	37.630001	16.129999	40.610001	41.650002	40.610001	47.599998	27.91
33-9092	 Lifeguards, Ski Patrol, and Other Recreational Protective Service	2019	19.869717	.25238594	4.6220241	.2613239	.058885016	.2954784	.13235646	.09262985	.023038927	.27881655	.63859224	26.23	42.290001	36.720001	37.759998	37.630001	16.129999	40.610001	41.650002	40.610001	47.599998	28.690001
33-9092	 Lifeguards, Ski Patrol, and Other Recreational Protective Service	2020	21.867046	.25242129	4.651072	.31937706	.069951355	.35504109	.13416089	.22780095	.025461575	.31391224	1.0127825	27.530001	42.290001	36.720001	37.759998	37.630001	16.129999	40.610001	41.650002	40.610001	47.599998	32.450001
33-9092	 Lifeguards, Ski Patrol, and Other Recreational Protective Service	2021	23.645113	.2525022	4.6555014	.37762046	.12381791	.45685661	.14170606	.27344251	.02653669	.33135995	1.2965776	28.43	42.290001	36.720001	37.759998	37.630001	16.129999	40.610001	41.650002	40.610001	47.599998	31.93
33-9092	 Lifeguards, Ski Patrol, and Other Recreational Protective Service	2022	25.496296	.25250229	4.6691079	.39018443	.14119995	.47768319	.16804241	.53591216	.027057435	.3563199	1.7277433	29.99	42.290001	36.720001	37.759998	37.630001	16.129999	40.610001	41.650002	40.610001	47.599998	34.259998
33-9092	 Lifeguards, Ski Patrol, and Other Recreational Protective Service	2023	28.154749	.25250235	4.6726794	.3926836	.19245559	.47979021	.27500063	.69481677	.027360408	.61141193	1.9253508	31.93	42.290001	36.720001	37.759998	37.630001	16.129999	40.610001	41.650002	40.610001	47.599998	35.040001
33-9093	 Transportation Security Screeners	2010	.22294804	.076040335	0	.020858802	0	0	0	0	0	.0027033552	0	31.93	41.77	75.449997	21.18	96.440002	82.059998	94.75	57.970001	38.799999	35.689999	41.52
33-9093	 Transportation Security Screeners	2011	.37460181	.15132122	0	.024835372	0	0	0	0	0	.0054067103	0	32.84	41.77	92.809998	21.18	94.239998	8.6099997	65.610001	87.239998	14.05	35.689999	6.2800002
33-9093	 Transportation Security Screeners	2012	.54955149	.16356969	0	.063852757	0	0	0	.00029863938	0	.01401626	.00029863938	31.41	41.77	25.32	21.18	77.529999	16.26	91.129997	33.48	82.839996	35.689999	33.48
33-9093	 Transportation Security Screeners	2013	3.0775805	.17581816	1.4399463	.090548284	0	0	0	.00083465152	0	.022625811	.00083465152	32.84	41.77	47.73	21.18	77.660004	6.2800002	54.73	33.48	29.73	35.689999	33.48
33-9093	 Transportation Security Screeners	2014	5.0517268	.18806663	2.2969594	.11839396	0	0	.0018285739	.0072338409	0	.028865758	.0072338409	30.889999	41.77	47.73	21.18	19.24	34.52	33.48	33.48	17.68	35.689999	33.48
33-9093	 Transportation Security Screeners	2015	8.4912844	.20141293	3.1539726	.1497426	0	.016605252	.0030727205	.013098939	.0017513037	.15397388	.049441617	25.059999	41.77	47.73	21.18	5.1199999	11.59	33.48	33.48	28.559999	35.689999	24.030001
33-9093	 Transportation Security Screeners	2016	12.387234	.2500532	3.3973858	.15304384	.034633171	.21506849	.080463633	.021772876	.0049621547	.17438361	.33955967	20.530001	41.77	47.73	21.18	17.16	11.59	33.48	33.48	28.559999	35.689999	17.549999
33-9093	 Transportation Security Screeners	2017	12.821284	.25171635	3.4193578	.17042577	.047783069	.21509898	.08266253	.023305995	.0071656313	.18157279	.34155577	20.530001	41.77	47.73	21.18	17.16	11.59	33.48	33.48	28.559999	35.689999	17.549999
33-9093	 Transportation Security Screeners	2018	14.930426	.25185573	3.9173713	.18052229	.047807634	.25434035	.0868892	.055330396	.0099211261	.19974107	.48372096	20.139999	41.77	47.73	21.18	17.16	11.59	33.48	33.48	28.559999	35.689999	19.370001
33-9093	 Transportation Security Screeners	2019	19.359417	.25192887	4.9266167	.2371943	.05159045	.28368214	.11701818	.079306699	.019191498	.23807587	.59008646	19.879999	41.77	47.73	21.18	17.16	11.59	33.48	33.48	28.559999	35.689999	20.66
33-9093	 Transportation Security Screeners	2020	21.17441	.25196415	4.9575791	.28988707	.061285909	.34086692	.11861349	.19503585	.021209572	.2680434	.92570192	20.4	41.77	47.73	21.18	17.16	11.59	33.48	33.48	28.559999	35.689999	22.860001
33-9093	 Transportation Security Screeners	2021	22.784395	.25204492	4.9623003	.34275249	.10847958	.43861771	.12528427	.23411267	.022105146	.28294164	1.1861384	20.01	41.77	47.73	21.18	17.16	11.59	33.48	33.48	28.559999	35.689999	22.73
33-9093	 Transportation Security Screeners	2022	24.437576	.25204501	4.9768038	.35415637	.12370835	.4586128	.1485686	.45883074	.022538928	.30425444	1.5649153	20.27	41.77	47.73	21.18	17.16	11.59	33.48	33.48	28.559999	35.689999	24.549999
33-9093	 Transportation Security Screeners	2023	26.764568	.25204507	4.9806104	.35642475	.16861454	.46063572	.24313186	.59487975	.022791304	.52207243	1.7361662	22.09	41.77	47.73	21.18	17.16	11.59	33.48	33.48	28.559999	35.689999	26.1
33-9099	 Protective Service Workers, All Other	2010	.26016667	.082876891	0	.026751066	0	0	0	0	0	.0034368183	0	61.459999	60.560001	6.54	63.669998	65.739998	49.810001	22.6	82.190002	65.220001	52.91	50.189999
33-9099	 Protective Service Workers, All Other	2011	.43362236	.16492602	0	.031850949	0	0	0	0	0	.0068736365	0	60.950001	60.560001	38.919998	63.669998	55.759998	57.709999	88.800003	67.160004	12.37	52.91	39.049999
33-9099	 Protective Service Workers, All Other	2012	.64899576	.17827572	0	.081890099	0	0	0	.00040915783	0	.017819094	.00040915783	59.779999	60.560001	92.419998	63.669998	78.690002	36.849998	25.58	51.23	10.04	52.91	51.23
33-9099	 Protective Service Workers, All Other	2013	3.270679	.19162542	1.4086583	.11612668	0	0	0	.0011435336	0	.02876455	.0011435336	48.639999	60.560001	43.459999	63.669998	77.139999	73.510002	66	51.23	68.980003	52.91	51.23
33-9099	 Protective Service Workers, All Other	2014	5.3821073	.2049751	2.24705	.15183829	0	0	.0025221375	.0099108918	0	.036697496	.0099108918	48.77	60.560001	43.459999	63.669998	15.22	70.400002	52.139999	51.23	36.849998	52.91	51.23
33-9099	 Protective Service Workers, All Other	2015	9.2606697	.21952134	3.0854416	.1920424	0	.023302874	.004238179	.017946506	.0025119304	.19574939	.068617448	51.75	60.560001	43.459999	63.669998	43.200001	52.27	52.139999	51.23	50.84	52.91	51.619999
33-9099	 Protective Service Workers, All Other	2016	14.064651	.27253467	3.323566	.19627617	.046693493	.30181494	.11098287	.029830433	.0071173189	.2216966	.47407556	54.080002	60.560001	43.459999	63.669998	57.32	52.27	52.139999	51.23	50.84	52.91	51.75
33-9099	 Protective Service Workers, All Other	2017	14.598875	.27434734	3.3450603	.21856822	.064422585	.30185774	.11401579	.03193092	.01027781	.23083633	.4768185	54.470001	60.560001	43.459999	63.669998	57.32	52.27	52.139999	51.23	50.84	52.91	51.619999
33-9099	 Protective Service Workers, All Other	2018	17.048717	.27449927	3.8322527	.23151684	.064455703	.35692686	.1198456	.075806685	.014230072	.25393394	.67407316	54.470001	60.560001	43.459999	63.669998	57.32	52.27	52.139999	51.23	50.84	52.91	51.23
33-9099	 Protective Service Workers, All Other	2019	22.191025	.27457896	4.8195691	.30419776	.069555812	.39810345	.16140226	.10865597	.027526753	.30266955	.82165504	53.950001	60.560001	43.459999	63.669998	57.32	52.27	52.139999	51.23	50.84	52.91	51.23
33-9099	 Protective Service Workers, All Other	2020	24.537758	.27461743	4.8498588	.37177536	.082627527	.47835332	.16360267	.2672134	.030421318	.34076774	1.2860657	54.73	60.560001	43.459999	63.669998	57.32	52.27	52.139999	51.23	50.84	52.91	52.009998
33-9099	 Protective Service Workers, All Other	2021	26.672613	.27470547	4.8544769	.43957436	.14625548	.61553121	.17280363	.32075149	.03170586	.35970813	1.6481788	54.73	60.560001	43.459999	63.669998	57.32	52.27	52.139999	51.23	50.84	52.91	52.27
33-9099	 Protective Service Workers, All Other	2022	28.847563	.27470556	4.8686652	.45419964	.16678739	.64359123	.20491952	.62863177	.032328043	.38680339	2.1700127	54.599998	60.560001	43.459999	63.669998	57.32	52.27	52.139999	51.23	50.84	52.91	51.490002
33-9099	 Protective Service Workers, All Other	2023	31.919634	.27470565	4.8723893	.45710883	.22733128	.64643008	.33534989	.81502891	.03269003	.66371882	2.4052551	54.860001	60.560001	43.459999	63.669998	57.32	52.27	52.139999	51.23	50.84	52.91	51.099998
35-1011	 Chefs and Head Cooks	2010	.2041962	.070167363	0	.018317051	0	0	0	0	0	.0026676175	0	16.65	25.450001	33.740002	6.9299998	35.43	65.739998	46.959999	80.510002	37.240002	34.779999	89.57
35-1011	 Chefs and Head Cooks	2011	.34430212	.13963392	0	.021809056	0	0	0	0	0	.005335235	0	18.07	25.450001	93.849998	6.9299998	29.08	73.379997	25.58	.31999999	1.62	34.779999	37.889999
35-1011	 Chefs and Head Cooks	2012	.50586665	.15093638	0	.056071982	0	0	0	.00033720408	0	.01383097	.00033720408	17.16	25.450001	15.35	6.9299998	69.239998	47.09	98.510002	40.09	29.34	34.779999	40.09
35-1011	 Chefs and Head Cooks	2013	2.7048821	.16223884	1.2248099	.079514533	0	0	0	.00094243384	0	.022326704	.00094243384	9.2600002	25.450001	22.860001	6.9299998	9.2600002	87.5	38.919998	40.09	29.08	34.779999	40.09
35-1011	 Chefs and Head Cooks	2014	4.4602966	.17354129	1.9537804	.10396707	0	0	.0020217702	.0081679802	0	.028484162	.0081679802	8.8699999	25.450001	22.860001	6.9299998	77.660004	34.389999	39.57	40.09	33.099998	34.779999	40.09
35-1011	 Chefs and Head Cooks	2015	7.6407447	.1858568	2.6827507	.13149571	0	.019081248	.0033973665	.014790465	.0020005365	.15193838	.056354176	6.9299998	25.450001	22.860001	6.9299998	10.43	28.690001	39.57	40.09	37.759998	34.779999	36.080002
35-1011	 Chefs and Head Cooks	2016	11.552105	.23074031	2.8897967	.13439469	.034402825	.24713717	.088964961	.024584509	.0056683319	.1720783	.38872591	9.3900003	25.450001	22.860001	6.9299998	16.129999	28.690001	39.57	40.09	37.759998	34.779999	33.48
35-1011	 Chefs and Head Cooks	2017	11.968069	.23227501	2.9084859	.14965855	.047465265	.24717222	.091396183	.026315607	.0081853904	.17917244	.39098468	9.5200005	25.450001	22.860001	6.9299998	16.129999	28.690001	39.57	40.09	37.759998	34.779999	33.48
35-1011	 Chefs and Head Cooks	2018	13.990613	.23240364	3.3320932	.15852475	.047489665	.29226485	.096069418	.062475469	.011333028	.19710054	.55299711	10.04	25.450001	22.860001	6.9299998	16.129999	28.690001	39.57	40.09	37.759998	34.779999	34.389999
